RtlImageDirectoryEntryToData,WideCharToMultiByte,GetStartupInfoW,RtlCreateActivationContext,LdrGetDllHandle,SystemParametersInfoW,GetCommandLineW,EnterCriticalSection,SetUnhandledExceptionFilter,LdrFindEntryForAddress,wcschr,LdrLoadDll,RtlTryEnterCriticalSection,IsThreadDesktopComposited,GetLastError,SetLastError,RtlRunOnceComplete,InitializeSListHead,wcspbrk,GetModuleFileNameW,GetCPInfo,GetThreadDesktop,GetAncestor,SetWindowPos,GetProcAddress,RtlCaptureStackBackTrace,GetCurrentThreadId,GetFileType,RtlReAllocateHeap,RtlEnterCriticalSection,RtlUnlockHeap,RegisterClassW,FlsGetValue,RtlRunOnceExecuteOnce,RtlInitString,GetModuleHandleW,BCryptCreateHash,RegCloseKey,InitializeCriticalSectionEx,RpcBindingSetAuthInfoExW,AcquireSRWLockExclusive,RtlAppendUnicodeStringToString,GetUserObjectInformationW,NtDeviceIoControlFile,ReleaseDC,LeaveCriticalSection,GetDIBColorTable,WriteFile,BCryptImportKeyPair,RegQueryValueExA,LoadLibraryW,NtDelayExecution,ReleaseSRWLockExclusive,GetStringTypeW,RtlLeaveCriticalSection,BCryptHashData,RtlReleaseSRWLockExclusive,memset,WakeAllConditionVariable,LoadLibraryExW,RtlSetLastWin32Error,RtlGetLengthWithoutLastFullDosOrNtPathElement,DeleteDC,IsValidCodePage,NtAccessCheck,RegOpenKeyExW,RtlAcquireSRWLockShared,RegOpenKeyExA,RtlDecodePointer,_wcsnicmp,CreateDirectoryW,RtlAcquirePebLock,DefWindowProcW,SelectObject,SetRect,NtQueryValueKey,MultiByteToWideChar,HeapAlloc,RtlAllocateHeap,RtlGetCurrentTransaction,MapWindowPoints,RtlLockHeap,GetACP,RtlImageNtHeader,GetLocaleInfoW,RtlMultiAppendUnicodeStringBuffer,NtOpenKey,FlsAlloc,BCryptDestroyKey,RtlReleaseSRWLockShared,NtLockFile,EqualRect,RtlIsThreadWithinLoaderCallout,wcsncpy_s,TlsGetValue,RtlQueryElevationFlags,exit,NtUnlockFile,RtlGetIntegerAtom,FreeEnvironmentStringsW,LdrResFindResourceDirectory,GetWindowRgnBox,GetWindowRect,RtlWakeAllConditionVariable,RtlFreeHeap,NtDuplicateToken,GetFileVersionInfoW,NtOpenMutant,GetCommandLineA,RtlAppendUnicodeToString,NtQueryInformationToken,GetDeviceCaps,StretchDIBits,IsWindow,RtlInitializeCriticalSectionAndSpinCount,wcscat_s,SetPropW,RtlAcquireSRWLockExclusive,LdrDisableThreadCalloutsForDll,OpenThreadToken,strcmp,RtlInitUnicodeStringEx,RpcBindingFromStringBindingW,GetParent,memmove,NtProtectVirtualMemory,GetEnvironmentStringsW,NtOpenKeyEx,ExitProcess,RtlDestroyEnvironment,EncodePointer,RtlFormatCurrentUserKeyPath,RegGetValueW,RtlLookupAtomInAtomTable,StrChrW,SetDIBits,SetScrollInfo,RtlIsDosDeviceName_U,InitializeCriticalSectionAndSpinCount,GetUserDefaultUILanguage,RtlInitUnicodeString,BCryptFinishHash,IsZoomed,RpcBindingInqAuthInfoExW,PathFindExtensionW,ChangeWindowMessageFilter,BCryptOpenAlgorithmProvider,RtlOpenCurrentUser,LdrUnloadDll,NtEnumerateValueKey,NtQueryVirtualMemory,RtlGetFullPathName_UEx,_wsplitpath_s,operator delete[],RtlAddAccessAllowedAce,UrlIsW,WSAStartup,free,NtWaitForSingleObject,CommandLineToArgvW,RtlSetLastWin32ErrorAndNtStatusFromNtStatus,RtlSetOwnerSecurityDescriptor,CreateCompatibleDC,CreateDIBitmap,RtlReleaseRelativeName,__set_app_type,_vsnprintf,GetModuleHandleA,CryptImportKey,QueryActCtxW,_lock,RegCreateKeyA,LCMapStringW,NtOpenThread,LdrFindResource_U,GetObjectW,ImmGetContext,RtlSplay,RpcStringFreeW,RtlValidSid,EnumProcesses,NtCreateKey,BCryptDestroyHash,memcmp,_wtol,GdipGetLogFontW,IsServerSideWindow,RegCreateKeyW,RpcStringBindingComposeW,RtlDosApplyFileIsolationRedirection_Ustr,TlsSetValue,BitBlt,memchr,NtQueryKey,RtlDestroyProcessParameters,RpcBindingFree,RtlEqualUnicodeString,GetStdHandle,RtlUnicodeToUTF8N,StrCmpW,HeapSize,swprintf_s,RpcStringBindingParseW,RpcBindingSetOption,CreateWindowExW,LdrAccessResource,RtlSetDaclSecurityDescriptor,VerifyVersionInfoW,NtSetInformationProcess,InitializeCriticalSection,wcsncmp,RtlDeleteNoSplay,DeleteCriticalSection,realloc,RtlGetActiveActivationContext,GetFileVersionInfoSizeW,FindClose,BCryptGetProperty,strcat_s,strlen,NtSetInformationObject,SetRectEmpty,GetNativeSystemInfo,RtlDosPathNameToRelativeNtPathName_U_WithStatus,NtSetEvent,CryptDestroyKey,GetFileSize,WerRegisterRuntimeExceptionModule,VirtualQuery,GetTraceLoggerHandle,UrlGetPartW,RtlFindClearBitsAndSet,NtQueryTimerResolution,GetUserPreferredUILanguages,HeapReAlloc,SetErrorMode,RtlGetControlSecurityDescriptor,IPSFactoryBuffer::AddRef,ReleaseSemaphore,I_RpcSend,ExcludeClipRect,NtCreateThreadEx,SetVolumeMountPointW,_snwprintf_s,GetSystemMetrics,RtlExpandEnvironmentStrings,FindNextVolumeW,operator delete,Label
4,234,4,0,72,0,4,308,2,302,80,114,24,0,3634,3466,0,10,0,16,16,0,0,0,252,1446,1004,14,0,1964,30,0,806,32,1434,28,60,42,172,0,104,8,2,22,0,310,0,28,18,0,2,0,104,8,1988,60,556,1960,8,38,3878,0,0,6,0,66,138,0,2,286,0,20,0,0,0,662,101864,17530,1068,238,0,30,10,16,0,0,26,8,18,138,0,0,0,2,1020,2,0,0,0,4,24,0,0,0,1242,0,8,0,4,8,102,0,0,0,48,4,0,556,10,2,0,344,0,0,392,124,4,248,2,2,46,6,0,0,16,0,0,58,44,2,144,60,0,0,2,0,4,2,40,2,16,68,0,0,0,4,0,2,6,0,2,0,0,0,122,0,0,6,18,0,0,0,8,0,0,0,0,0,0,0,0,0,60,26,0,0,0,0,0,22,4,0,0,4,2,0,0,18,156,0,46,0,0,0,0,0,0,8,60,26,8,0,210,0,10,8,44,60,92,0,0,0,0,74,2,18,12,0,10,0,0,10,0,0,2812,16,0,0,0,0,0,0,0,0,0,0,0,0,1
10,368,2,0,195,1,1,747,1,729,2539,32,28,0,1434,1202,8,2,0,37,8,0,0,0,62,400,24,33,0,7104,0,0,1203,5792,400,2,4,675,90,95,9,224,1,146,0,744,0,17,1,0,0,0,9,8,7129,4,2725,6216,1,10,3588,0,0,2,0,3,1288,0,1,655,0,22,0,0,0,4329,586,36414,1879,1106,0,0,2,10,0,0,80,2,35,1288,2,0,0,9,0,3,0,2,1,1,27,0,0,1,3419,0,0,2,1,75,310,0,0,38,511,8,0,2725,22,0,0,7338,104,0,1782,20,1,1554,0,3,2,74,0,0,0,0,0,142,1,0,833,4,0,0,0,0,3,122,6,162,27,4,1,0,10,0,0,114,365,0,0,0,0,0,1088,0,0,0,1,0,69,0,0,0,0,0,0,16,102,107,0,681,4,714,0,0,4,1,100,3,0,0,0,340,3,101,170,3,0,0,0,21,2,10,0,0,10,0,6,34,487,21,32,0,2,0,117,0,5,0,5,0,0,935,9,32,0,0,0,0,0,18,0,0,0,0,9,38,0,7,0,2,1,0,34,268,3,0,1
0,6,1,0,53,0,1,25,0,0,23,24,0,1,1,1,1,1,0,1,2,0,0,0,8,0,0,3,0,575,0,0,2,77,181,4,0,0,82,3,0,6,1,7,0,25,0,0,0,0,0,1,0,1,575,0,133,473,0,4,212,0,0,1,1,0,22,0,1,10,0,26,0,0,0,226,6,59,231,56,0,0,1,8,0,0,47,2,0,22,0,0,0,2,0,1,1,0,1,1,28,0,0,2,238,1,0,0,1,1,18,0,0,16,106,8,0,133,15,0,0,429,4,0,189,2,1,197,0,1,8,1,0,0,0,0,0,1,9,0,189,0,0,2,0,0,0,2,6,46,3,2,1,35,12,0,0,29,6,0,4,1,0,0,6,1,0,0,0,0,708,0,0,0,2,0,0,0,3,1,0,2,0,257,1,0,2,0,2,1,0,0,0,23,0,9,7,3,0,0,0,0,1,7,0,3,4,0,4,4,48,0,16,0,1,0,0,0,0,0,2,0,0,5,2,0,0,0,0,1,0,11,0,0,0,0,7,28,0,0,0,1,0,2,0,43,0,168,1
0,6,1,0,53,0,1,25,0,0,23,24,0,1,1,1,1,1,0,1,2,0,0,0,8,0,0,3,0,575,0,0,2,77,181,4,0,0,82,3,0,6,1,7,0,25,0,0,0,0,0,1,0,1,575,0,133,473,0,4,212,0,0,1,1,0,22,0,1,10,0,26,0,0,0,226,6,59,231,56,0,0,1,8,0,0,47,2,0,22,0,0,0,2,0,1,1,0,1,1,28,0,0,2,238,1,0,0,1,1,18,0,0,16,106,8,0,133,15,0,0,429,4,0,189,2,1,197,0,1,8,1,0,0,0,0,0,1,9,0,189,0,0,2,0,0,0,2,6,46,3,2,1,35,12,0,0,29,6,0,4,1,0,0,6,1,0,0,0,0,708,0,0,0,2,0,0,0,3,1,0,2,0,257,1,0,2,0,2,1,0,0,0,23,0,9,7,3,0,0,0,0,1,7,0,3,4,0,4,4,48,0,16,0,1,0,0,0,0,0,2,0,0,5,2,0,0,0,0,1,0,11,0,0,0,0,7,28,0,0,0,1,0,2,0,43,0,168,1
0,6,1,0,53,0,1,25,0,0,23,24,0,1,1,1,1,1,0,1,2,0,0,0,8,0,0,3,0,575,0,0,2,77,181,4,0,0,82,3,0,6,1,7,0,25,0,0,0,0,0,1,0,1,575,0,133,473,0,4,212,0,0,1,1,0,22,0,1,10,0,26,0,0,0,226,6,59,231,56,0,0,1,8,0,0,47,2,0,22,0,0,0,2,0,1,1,0,1,1,28,0,0,2,238,1,0,0,1,1,18,0,0,16,106,8,0,133,15,0,0,429,4,0,189,2,1,197,0,1,8,1,0,0,0,0,0,1,9,0,189,0,0,2,0,0,0,2,6,46,3,2,1,35,12,0,0,29,6,0,4,1,0,0,6,1,0,0,0,0,708,0,0,0,2,0,0,0,3,1,0,2,0,257,1,0,2,0,2,1,0,0,0,23,0,9,7,3,0,0,0,0,1,7,0,3,4,0,4,4,48,0,16,0,1,0,0,0,0,0,2,0,0,5,2,0,0,0,0,1,0,11,0,0,0,0,7,28,0,0,0,1,0,2,0,43,0,168,1
0,6,2,0,17,0,1,62,1,0,5,12,0,0,868,867,0,1,0,3,2,0,0,0,252,270,1,0,0,359,0,0,868,0,254,2,0,2,90,2,0,8,0,15,0,62,0,0,0,0,0,0,0,1,359,0,632,2179,0,9,1127,0,0,1,0,1,1,0,1,35,0,1,0,0,0,1735,6,90,976,5,0,0,1,0,0,0,1741,2,0,1,0,0,0,5,0,5,0,0,0,1,0,0,0,0,150,0,0,1,1,8,4,0,0,0,22,5,0,632,0,0,0,285,2,0,5,6,1,4,0,5,0,7,0,0,0,0,0,0,1,0,3879,0,0,0,0,0,0,2,1,2,3,0,0,0,1,0,0,0,7,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,52,0,0,0,0,2,0,0,0,0,0,5,2,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,0,1
0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,15,0,0,4,0,0,0,0,0,0,0,1,6,0,0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,3,3,0,0,0,0,2,0,63,0,0,0,13,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,0,0,0,5,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,68,0,10,14,0,0,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,5,3,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,6,1,0,54,0,1,25,0,0,29,25,0,1,1,1,1,1,0,1,2,0,0,0,8,0,0,3,1,623,1,0,2,80,184,4,0,0,82,4,0,6,1,8,0,25,0,0,0,0,0,1,0,1,623,0,133,602,0,4,247,0,0,1,1,0,22,0,1,10,0,27,0,0,0,249,6,59,241,56,0,1,1,8,0,0,59,2,0,22,0,0,0,3,0,1,1,0,1,1,29,0,0,2,250,1,0,0,1,1,20,0,0,16,112,12,0,133,16,0,0,464,4,0,198,2,1,213,0,1,8,1,0,0,0,0,0,1,9,0,208,0,0,3,0,0,0,2,7,46,3,2,1,42,12,0,0,34,6,0,4,1,0,0,7,1,0,0,0,0,711,0,0,0,2,0,0,0,3,1,0,2,0,281,1,0,2,0,2,1,0,0,0,25,0,10,7,3,0,0,0,0,1,8,0,3,4,0,4,4,48,0,16,0,1,0,0,0,0,0,2,0,0,6,2,0,0,0,0,1,0,11,0,0,0,0,7,33,0,0,0,1,0,3,0,47,0,201,1
0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,39,0,9,12,0,0,11,0,0,0,0,0,0,0,1,18,0,1,0,0,0,5,0,0,6,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,172,4,0,93,0,3,255,2,0,86,127,1,0,2733,1977,1,8,0,16,8,0,0,0,436,0,1314,22,140,690,140,0,221,49,1178,52,72,60,246,2,76,48,1,47,0,50146,0,2,56,0,0,650,76,3,691,72,886,793,0,87,3291,0,0,3,1,152,19,0,2,1955,0,32,0,0,0,1030,615,29433,8367,411,0,140,5,19,3,0,68,8,56,19,0,0,0,3,166,0,0,0,0,4,38,0,0,1,6657,3,8,0,3,161,189,0,0,0,96,0,0,886,16,30,0,1557,5,0,1519,79,4,926,0,1,8,17,0,0,537,0,0,51,12,1,229,72,0,0,30,0,3,8,9,390,19,121,0,10,13,61,0,67,78,0,19,0,0,0,195,1,0,1,52,4,58,0,0,0,7,0,0,2,6,44,0,148,72,57,0,0,0,0,5,22,63,0,88,562,0,9,1,11,138,1367,0,0,1,0,0,9,6,27,169,3086,72,3,2718,0,16,8,9,72,52,0,0,0,16,161,17,52,13,1,12,1,27,27,0,2,1406,131,8,4,8,0,0,15,0,0,0,343,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,12,2,0,50,0,2,7190,1,488,77,32,23,0,4199,2302,1,3,0,9,4,0,0,0,62,163,1452,109,0,2666,0,0,828,28,167,10,0,88,183,27,20,1,1,17,0,7190,0,904,1,0,0,1,20,2,2689,0,378,1107,3,20,4772,0,0,2,0,75,467,0,1,2909,0,8,0,0,0,376,1840,9887,1028,146,0,0,2,7,0,0,25,5,0,467,0,0,1,9,20706,0,0,0,0,2,22,0,0,2,2665,0,0,0,2,1,103,0,0,0,190,22,0,378,15,0,0,986,35,0,366,14,2,275,0,1,33,0,0,0,0,0,0,108,49,0,209,0,0,1,0,0,1,2,9,65,4,0,1,1,3,0,1,6,26,0,14,0,0,0,621,0,6,0,0,0,66,0,0,0,52,0,0,0,18,1,0,21,0,129,0,0,0,0,17,4,9,0,0,337,0,40,0,6,0,0,1,0,1,31,0,104,2,0,8,6,5,0,50,0,4,0,97,0,1,0,2,0,0,514,1842,0,0,0,1,2,0,5,0,0,1,0,8,23,0,0,0,10,0,9,1,84,0,3,1
0,212,1,0,34,0,15,326,0,0,58,87,1,0,3449,2606,2,5,0,13,2,0,0,0,260,0,1140,16,138,826,138,0,88,40,959,16,81,136,91,23,16,48,1,38,0,59096,0,2,65,0,0,1504,16,1,827,81,1002,1040,1,59,3746,0,0,1,1,254,14,0,0,0,0,25,0,0,0,1020,677,12883,8447,455,0,138,1,18,2,0,90,3,65,14,0,0,0,3,79,0,0,0,1,1,34,0,0,0,6717,3,3,0,1,161,162,0,0,6,151,0,0,1002,15,27,11,1610,34,0,1509,40,1,1040,0,1,32,17,0,0,180,0,0,26,44,1,197,81,0,0,22,0,1,36,17,390,104,165,1,1,0,42,0,73,96,0,13,0,0,0,135,0,0,0,61,0,62,0,0,0,57,0,0,0,18,41,0,148,81,54,0,0,0,0,22,23,33,0,88,1760,0,28,0,5,182,1160,0,0,0,20,0,110,0,11,110,1808,70,0,1680,0,15,3,9,81,50,0,0,0,0,114,38,61,20,0,104,2,25,24,0,0,1158,80,0,0,14,0,0,12,0,0,0,370,0,1,1
0,0,0,2,36,201,1,11,0,783,79,26,24,67,3,0,17,0,1127,0,0,25,1,67,4,123,1,0,20,5314,633,19,0,5044,122,1,0,2,0,0,0,301,26,30,113,11,12,0,0,0,1,0,0,0,5338,0,711,9694,0,0,893,2,71,0,0,14,5275,0,0,230,0,16,2311,850,1705,470,0,2,833,260,99,633,0,77,0,8,16,0,0,5275,1,32,8,1,0,0,0,1,34,0,29,1,301,7,811,0,0,3,0,103,239,644,8,4721,128,0,64,711,21,0,0,1248,1,734,1487,26,0,586,0,0,0,99,0,7,0,28,21,10,0,0,899,0,26,0,0,0,0,5,2,165,15,4,0,8,216,0,0,373,228,0,0,0,93,17,42,1,130,1,0,0,161,0,0,0,27,112,0,0,2,7,0,2,0,155,0,0,30,0,1,4,0,188,0,755,0,7,205,0,0,0,0,1,1,0,16,29,215,0,5,8,251,0,0,0,3,0,0,0,0,23,0,23,0,34,90,0,0,0,0,0,0,16,0,0,0,0,9,20,0,0,40,1,0,0,677,37,0,368,0
0,0,0,1,42,29,1,0,0,0,46,16,1,156,92,0,11,0,1097,1,0,8,57,2,2,0,43,0,22,1771,266,4,0,2894,81,2,0,22,0,0,0,153,9,62,161,0,6,107,0,0,0,0,0,0,1772,0,458,4870,0,0,1061,1,123,0,0,2,2017,0,0,15,94,30,673,823,116,1343,0,5,765,190,45,266,0,30,0,2,29,0,0,2017,1,14,3,1,89,0,1,1,15,0,24,1,78,2,1476,0,0,3,0,44,120,430,6,2040,53,0,108,458,21,0,0,2174,1,332,1204,26,0,510,0,0,0,44,0,3,0,0,0,103,0,0,248,0,4,0,0,0,0,28,2,165,17,8,0,1,8,0,0,112,82,0,0,0,125,3,478,1,58,1,0,0,74,0,0,0,7,21,0,0,1,1,0,20,0,195,0,0,12,0,1,1,1,119,0,161,0,1,116,0,0,0,0,0,0,0,0,5,8,0,5,0,319,0,0,0,0,0,0,0,0,0,0,7,0,381,4,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,9,0,0,0,52,81,0,200,0
0,6,2,1,103,88,2,1695,1,311,86,30,15,422,2,2,7,1,0,2,2,54,31,24,19,87,118,1,27,3147,545,10,3,5036,83,4,0,221,82,0,0,219,55,1,154,1695,10,0,0,0,3,0,0,1,3162,0,725,4904,0,8,363,1,82,1,0,218,3926,0,1,430,0,23,1911,3065,89,174,39,692,758,256,53,545,2,66,0,4,98,2,0,3926,1,42,6,0,19,0,0,1,31,1,14,3,304,2,709,0,0,6,1,56,3,313,10,4403,28,0,195,725,10,0,0,592,0,965,978,26,1,301,1,0,0,6,0,10,0,20,52,0,1,0,1791,0,230,0,0,0,0,3,0,213,4,2,0,1,3,0,0,51,11,1,0,0,90,16,2,0,170,0,0,0,61,0,0,0,38,59,0,0,0,2,0,4,0,469,0,0,63,3,0,0,5,113,0,435,0,0,442,4,0,0,0,0,0,0,8,36,6,0,0,1,0,0,5,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,12,0,0,79,0,1,0,0,0,18,0,0,0,544,0,0,339,0
1,2,1,1,109,22,1,1806,1,405,108,19,16,13,57,57,7,1,0,3,2,9,17,1,9,73,25,6,17,2236,121,3,58,2944,71,2,0,4,82,0,0,109,10,2,31,1806,2,49,0,0,0,0,0,1,2252,0,125,1875,0,7,191,1,17,1,0,6,1312,0,1,540,0,25,151,2493,8,144,39,156,494,27,11,121,2,31,0,4,71,2,0,1312,1,5,3,0,10,0,0,1,14,1,16,1,17,2,453,0,1,3,1,55,3,55,2,688,38,0,39,125,10,0,0,68,0,47,619,22,1,28,1,0,0,5,0,4,0,2,12,0,0,0,294,0,34,0,0,0,0,2,2,213,4,2,0,0,1,0,0,42,10,0,1,0,18,3,2,0,43,0,0,0,61,0,0,0,6,9,0,0,0,1,0,1,0,373,0,0,17,1,0,2,3,20,0,2,0,0,310,5,0,0,0,0,0,0,0,4,4,0,4,1,0,0,4,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,13,0,0,77,0,1,0,0,0,3,0,0,0,19,0,0,74,0
0,6,2,1,99,22,3,1691,1,311,95,23,14,13,6,2,6,1,0,3,2,9,17,1,14,86,25,2,17,2186,121,3,3,3003,77,4,0,3,83,0,0,122,10,1,31,1691,2,2,0,0,0,0,0,1,2200,0,121,1802,0,9,141,1,17,1,0,3,1135,0,1,446,0,23,191,2429,8,148,39,153,531,23,11,121,2,31,0,4,79,2,0,1135,1,5,3,1,9,1,0,1,14,1,14,1,18,2,501,0,0,3,1,77,4,54,2,595,44,0,39,121,10,0,0,78,0,47,617,20,1,23,1,1,0,8,0,4,0,2,10,1,1,0,318,0,31,0,0,0,0,2,1,213,4,2,0,0,1,0,0,42,10,1,0,0,22,3,4,0,43,0,0,0,61,0,0,0,7,9,0,0,0,4,0,5,0,373,0,0,15,2,0,0,3,22,0,2,1,6,310,4,0,0,0,0,0,0,0,6,4,1,0,3,0,0,6,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,12,0,0,72,0,1,0,0,0,3,0,0,0,19,0,0,74,0
0,4,2,1,90,22,2,1576,1,317,88,18,15,13,7,7,6,1,0,1,2,9,17,1,11,62,24,2,17,2126,121,3,7,2956,60,1,0,2,82,0,0,109,10,1,31,1576,2,0,0,0,0,0,0,1,2140,0,105,1759,2,6,126,1,14,1,0,3,1224,0,1,440,0,13,162,2513,8,143,41,167,485,21,11,121,2,30,0,4,71,2,0,1224,1,5,3,0,5,0,0,1,12,1,15,1,18,2,408,0,0,3,1,55,3,53,2,691,29,0,39,105,10,0,0,60,0,47,621,20,1,23,0,0,0,5,0,4,0,2,12,1,2,0,265,0,34,0,0,0,0,2,0,213,4,2,0,0,1,0,0,15,10,1,0,0,18,3,5,0,43,0,0,0,61,0,0,0,7,10,0,0,0,1,0,0,0,373,0,0,17,0,0,0,2,22,0,2,0,0,310,4,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12,0,0,75,0,1,0,0,0,3,0,0,0,19,0,0,73,0
0,2,1,0,92,0,1,17,1,370,57,12,16,0,15,15,2,1,0,1,2,0,0,0,9,77,0,3,1,452,0,0,15,19,78,0,0,3,81,0,0,0,1,8,0,17,0,4,0,0,0,0,0,1,468,0,196,482,0,5,155,0,0,1,0,3,242,0,15,279,0,4,0,0,0,497,6,55,325,77,0,0,1,7,0,0,56,2,0,242,0,0,0,0,0,0,0,0,1,1,16,0,0,0,316,0,0,0,1,0,37,0,0,6,64,2,0,196,15,0,0,333,1,0,269,0,1,274,1,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,2,5,0,1,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,32,1,3,0,2,0,11,0,0,0,1,1,0,0,0,0,3,0,1,0,3,24,0,0,8,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0
0,2,1,2,28,11,1,1682,1,0,2,20,0,29,16,16,6,1,0,2,2,5,3,1,9,0,3,4,18,1595,121,1,16,2647,130,0,0,3,81,0,0,109,6,8,26,1682,2,4,0,0,0,0,0,1,1595,0,221,958,0,6,247,2,10,1,0,3,496,0,15,0,0,25,65,2386,4,628,39,149,768,92,1,121,2,28,0,6,112,2,0,496,1,5,2,0,5,0,0,1,12,1,27,1,1,2,717,0,0,3,1,55,41,42,2,511,71,2,3,221,22,0,0,354,1,11,835,20,1,276,1,0,0,5,0,4,0,2,10,0,0,0,374,0,31,0,0,0,0,2,0,213,4,2,0,0,1,0,0,45,19,0,1,0,11,3,7,0,43,0,0,0,73,0,0,0,6,7,0,24,1,4,0,2,0,1367,0,0,15,1,1,0,2,8,0,283,0,1,310,4,24,0,0,8,0,0,0,4,4,0,0,1,0,36,1,0,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,14,0,0,71,0,3,0,0,0,3,0,0,0,7,22,0,75,0
